id	logFC	logCPM	F	PValue	FDR	FCthreshold	significance	significant	change
ENSMUSG00000000701	0.14406763858047805	4.1053611280250255	0.3974247785654933	0.5411861962880932	0.8223344191227031	2	0.05	FALSE	NONE
ENSMUSG00000000711	-0.2526142180358285	4.657342165247741	4.45982867583294	0.05817514625075311	0.393128030767041	2	0.05	FALSE	NONE
ENSMUSG00000000730	0.19744280628943345	6.735004890226321	6.462819784435808	0.027208501406499566	0.32510517459993626	2	0.05	FALSE	NONE
ENSMUSG00000000731	0.530074390977097	3.41861002496737	10.32599387159172	0.00816793185021465	0.25600510154139855	2	0.05	FALSE	NONE
ENSMUSG00000000732	-0.1423910885543393	6.874937651944069	2.346760077538982	0.15353998402056585	0.5347446310378219	2	0.05	FALSE	NONE
ENSMUSG00000000738	0.46403968346997604	3.42835318831476	6.66798576295963	0.025329580287524106	0.3189920256931371	2	0.05	FALSE	NONE
ENSMUSG00000000739	0.06918852160937067	1.9437281536711748	0.0518007555547925	0.8240977407023908	0.9449489472352874	2	0.05	FALSE	NONE
ENSMUSG00000000740	0.3912378001450337	5.7699286402599554	10.231875847188977	0.008385059258289532	0.25600510154139855	2	0.05	FALSE	NONE
ENSMUSG00000000743	0.003422631214871663	4.121395903341753	5.268035028936093e-4	0.9820959019162643	0.9937749549671163	2	0.05	FALSE	NONE
ENSMUSG00000000751	-0.0733453590418108	7.898301461181393	1.0989204681564724	0.31679729223752173	0.6808845514748757	2	0.05	FALSE	NONE
ENSMUSG00000000759	-0.10101244142626523	3.153696393737541	0.2021936663957181	0.6616118911595934	0.8770947374640806	2	0.05	FALSE	NONE
ENSMUSG00000000776	-0.004298825584483994	4.438117532844485	6.082949394023512e-4	0.9807611639471951	0.9937749549671163	2	0.05	FALSE	NONE
ENSMUSG00000000782	-0.40454200598992857	6.080989763740758	18.84222014547811	0.0011495589426283532	0.17286010735627855	2	0.05	FALSE	NONE
ENSMUSG00000000794	-0.11135155003189084	0.7230748126620652	0.0908098965607783	0.768721491324537	0.9250777513057759	2	0.05	FALSE	NONE
ENSMUSG00000000804	-0.09527820968385249	6.396817081323383	1.3341131382719693	0.2723392435142483	0.6488523650784913	2	0.05	FALSE	NONE
ENSMUSG00000000811	0.09801062765218328	6.429957335945164	1.1635464640051951	0.3036184650373766	0.6705240206485987	2	0.05	FALSE	NONE
ENSMUSG00000000823	-0.019891874909120182	6.487787311132061	0.041288172973463565	0.8426603981650937	0.950321092183933	2	0.05	FALSE	NONE
ENSMUSG00000000826	0.08442048895943417	5.4282482410299755	0.42880549248583855	0.5259154700363156	0.8131373759780798	2	0.05	FALSE	NONE
ENSMUSG00000000827	0.0023656185650937573	7.050815611752417	9.612278851761361e-4	0.9758171752348919	0.9922905249692205	2	0.05	FALSE	NONE
ENSMUSG00000000861	0.7795673474483829	1.1715443175033897	5.72749307126458	0.03547506634158533	0.3443362044227786	2	0.05	FALSE	NONE
ENSMUSG00000000876	0.230632975634224	2.0537828847824517	0.47148350113508547	0.5063996133185038	0.8041076130591804	2	0.05	FALSE	NONE
ENSMUSG00000000884	0.0868177112170097	2.976060119852109	0.20081715214840826	0.662684660776645	0.8771477841226374	2	0.05	FALSE	NONE
ENSMUSG00000000889	0.8047430102572743	1.6576926803404326	3.784297229723531	0.07750197115434176	0.4298467825328811	2	0.05	FALSE	NONE
ENSMUSG00000000902	0.062460683712214776	6.373115973581917	0.44737892631749854	0.5172543329335415	0.8099594844284441	2	0.05	FALSE	NONE
ENSMUSG00000000915	0.06557138050774716	7.71963188450464	0.5967405056323362	0.45596147502726336	0.7742775713364296	2	0.05	FALSE	NONE
ENSMUSG00000000916	-0.003353579725187012	2.3094840463313413	2.2006892323819523e-4	0.9884273802982613	0.9956124337120554	2	0.05	FALSE	NONE
ENSMUSG00000000934	-0.01706963751320529	0.7641608200144784	0.0011861373688683756	0.9731376749588616	0.9911427977602689	2	0.05	FALSE	NONE
ENSMUSG00000000948	0.1802676851820429	1.090814098882699	0.26308785635056076	0.6180621716112034	0.8575633863848762	2	0.05	FALSE	NONE
ENSMUSG00000000957	1.0982151672358187	0.5239879872711377	1.8175301251671168	0.2044806404327122	0.58838037331657	2	0.05	FALSE	NONE
ENSMUSG00000000958	0.04153659954412658	0.8975130480332515	0.013282733578388458	0.910305310037465	0.9740117096132775	2	0.05	FALSE	NONE
ENSMUSG00000000959	0.24700403925793857	4.369021139566808	1.765965175998139	0.21055791358381387	0.5952654846309093	2	0.05	FALSE	NONE
ENSMUSG00000000976	0.15173815270523433	6.390808735102961	2.8500512612429945	0.11924019800975509	0.49241928408308155	2	0.05	FALSE	NONE
ENSMUSG00000001016	-0.006332283393638579	5.205744170452956	0.002905707842020679	0.9579693166012837	0.9876496654753805	2	0.05	FALSE	NONE
ENSMUSG00000001017	0.07761165730345476	5.2869498302434685	0.535129317375727	0.47962071099827175	0.7885197208489403	2	0.05	FALSE	NONE
ENSMUSG00000001018	0.24230084827166884	3.838464311416622	2.3034623066111903	0.15704511431129553	0.5395386607374966	2	0.05	FALSE	NONE
ENSMUSG00000001034	-0.013854049724213603	2.711973757127645	0.004276925216945719	0.9490201927712698	0.9853538225800179	2	0.05	FALSE	NONE
ENSMUSG00000001036	0.12253222464174598	9.03899790606149	3.1676208861527977	0.1024765658262904	0.4708060021065905	2	0.05	FALSE	NONE
ENSMUSG00000001039	0.0017968200349469997	3.6808493545926937	8.831245558457688e-5	0.9926688231076197	0.9973447148612542	2	0.05	FALSE	NONE
ENSMUSG00000001052	0.1489228351004862	6.523609995874507	2.5742377104274383	0.1366741649857358	0.5158884713169157	2	0.05	FALSE	NONE
ENSMUSG00000001054	0.19755868396916487	2.8681938025744222	0.7722572811396515	0.3981477577731105	0.7417383270884795	2	0.05	FALSE	NONE
ENSMUSG00000001056	0.23135245170373633	4.9996626151148424	4.397507028710219	0.0596905146161047	0.3957800021936986	2	0.05	FALSE	NONE
ENSMUSG00000001062	0.13224538366193042	5.751955609053268	1.594052992086423	0.2326335134221259	0.6163754248067418	2	0.05	FALSE	NONE
ENSMUSG00000001065	0.15254267834462	4.937745492924954	1.8961313305330927	0.19565290793460677	0.5782240059094252	2	0.05	FALSE	NONE
ENSMUSG00000001082	0.6397509225319039	3.4803527833259866	8.368095440038967	0.014512640482176136	0.28740329575889456	2	0.05	FALSE	NONE
ENSMUSG00000001089	-0.24893801700861543	8.32157353112228	9.98039160190202	0.008999789728846517	0.25600510154139855	2	0.05	FALSE	NONE
ENSMUSG00000001098	0.19088526196324743	6.81360784972092	4.806000619935202	0.05056037957113062	0.37937779619376033	2	0.05	FALSE	NONE
ENSMUSG00000001100	0.042143357089561885	3.9754763705854548	0.0695519481598556	0.7968231745136458	0.934511116242748	2	0.05	FALSE	NONE
ENSMUSG00000001103	0.08472875434848383	6.6880807603528245	0.6212628177475519	0.4470882063346502	0.7686396211178823	2	0.05	FALSE	NONE
ENSMUSG00000001105	0.15193887119074748	3.9739297969413667	1.0710926872794995	0.32272487491454416	0.6867080812547834	2	0.05	FALSE	NONE
ENSMUSG00000001120	-0.0045049163145507885	5.5158859104956734	0.002297706549469768	0.9626203088125176	0.9895005286698729	2	0.05	FALSE	NONE
ENSMUSG00000001123	-0.08326214793919612	0.6630541267754921	0.05047964980087854	0.8263140361274819	0.9453317394998615	2	0.05	FALSE	NONE
ENSMUSG00000001138	0.3461111101889533	2.190091835581286	1.3090624700786286	0.27664306143578177	0.6521302252660812	2	0.05	FALSE	NONE
ENSMUSG00000001143	0.03809001572516285	4.66960457014261	0.11280601297779175	0.7432361063275013	0.9144840058081389	2	0.05	FALSE	NONE
ENSMUSG00000001150	0.12381138883766218	8.624577595460584	2.7081454764393245	0.12783591596314675	0.5043605730868114	2	0.05	FALSE	NONE
ENSMUSG00000001151	-0.07520540014804074	10.249149693612331	0.4764047694519473	0.5042344260929226	0.8029812808155355	2	0.05	FALSE	NONE
ENSMUSG00000001156	0.06666686271955334	8.06458021867466	0.9814995590174839	0.34293834899593356	0.7041444494867037	2	0.05	FALSE	NONE
ENSMUSG00000001157	0.05356685094936835	6.6209836297498885	0.3725166871197865	0.553928825174635	0.8293633998098017	2	0.05	FALSE	NONE
ENSMUSG00000001158	-0.02122176176052426	7.170935727778189	0.04816437693147496	0.830273196864971	0.9458615326512685	2	0.05	FALSE	NONE
ENSMUSG00000001166	0.0876384096604953	9.165917112975007	1.3551273398302903	0.2687998858376156	0.6462804875912347	2	0.05	FALSE	NONE
ENSMUSG00000001168	0.016075573375586974	8.194161952274257	0.033434308504542036	0.8582129714684377	0.9554343448685602	2	0.05	FALSE	NONE
ENSMUSG00000001175	-0.03908512550848997	8.997707051238073	0.2676188098290069	0.6150881225285769	0.8554689002906803	2	0.05	FALSE	NONE
ENSMUSG00000001211	0.12134676620734978	4.4114266977316126	1.025163409440367	0.3328639374490564	0.6952287105387952	2	0.05	FALSE	NONE
ENSMUSG00000001227	0.7083125141290794	0.13485533417622306	1.6795223357046298	0.22129243641804605	0.605135748262967	2	0.05	FALSE	NONE
ENSMUSG00000001228	-0.010286440575695645	10.092095318925546	0.021333511258223248	0.8864933998613029	0.9663610662674181	2	0.05	FALSE	NONE
ENSMUSG00000001229	0.10299578109457394	4.0548557285060625	0.40318801004146954	0.5383185599097827	0.8208788526200449	2	0.05	FALSE	NONE
ENSMUSG00000001240	0.3333195933838232	0.7436387831354154	0.44973831244904544	0.5161730504407237	0.8097038878256786	2	0.05	FALSE	NONE
ENSMUSG00000001247	0.13463074798247904	5.5085637541433385	2.002967514139208	0.184435741372679	0.5663279663157702	2	0.05	FALSE	NONE
ENSMUSG00000001270	-0.23567520015735413	6.830284566235919	6.323612148889594	0.028579032507171635	0.32976021613098755	2	0.05	FALSE	NONE
ENSMUSG00000001280	-0.19253504568524976	6.648273262370911	3.475431278063406	0.08893619184213944	0.4507786490292467	2	0.05	FALSE	NONE
ENSMUSG00000001285	0.2140840909100009	2.776631368254406	0.9229446075845005	0.35716761226226845	0.7145924904159808	2	0.05	FALSE	NONE
ENSMUSG00000001288	-0.36062789968835074	0.9850688683581513	0.9922175487711259	0.34042452665188816	0.7014988147398981	2	0.05	FALSE	NONE
ENSMUSG00000001289	0.05835357704928433	5.984734734852373	0.4316077836864704	0.52459142285597	0.8119879999300439	2	0.05	FALSE	NONE
ENSMUSG00000001300	0.16339720979197453	7.218730157502981	4.5345561769322	0.056419382959292795	0.38962179750736103	2	0.05	FALSE	NONE
ENSMUSG00000001305	-0.32490756355814376	4.329250040847759	6.147046340643257	0.030438683817081473	0.335057288615945	2	0.05	FALSE	NONE
ENSMUSG00000001323	0.3113861183172685	2.29870128024573	1.2346835225922206	0.2899920500141866	0.6613648663864298	2	0.05	FALSE	NONE
ENSMUSG00000001348	-0.10379710225474574	1.9014399033290905	0.1351937837925822	0.7200228295851624	0.9033960497331289	2	0.05	FALSE	NONE
ENSMUSG00000001349	0.005457643005100769	4.795416358611003	0.0017347139329777594	0.9675177005064338	0.989858788936653	2	0.05	FALSE	NONE
ENSMUSG00000001366	0.3305313841503113	4.48379014910255	5.4100097864416705	0.03996393429954066	0.3575988482275342	2	0.05	FALSE	NONE
ENSMUSG00000001376	-0.013279583908637569	7.0983558561387845	0.032982739103028486	0.8591622481029929	0.9554343448685602	2	0.05	FALSE	NONE
ENSMUSG00000001380	-0.3538947665380757	3.9328121466318935	5.787325934739171	0.03469859762711198	0.3428306678659656	2	0.05	FALSE	NONE
ENSMUSG00000001383	-0.07998144315674688	6.714218574301173	0.3125975975750648	0.5871959017145947	0.8415957124045594	2	0.05	FALSE	NONE
ENSMUSG00000001403	0.35936920121344856	5.898061865259783	12.152842316343829	0.005028558648850213	0.2432214742757997	2	0.05	FALSE	NONE
ENSMUSG00000001415	0.20639891661605073	4.1975784129535425	1.5811478911727366	0.23441297977543632	0.6172676287012852	2	0.05	FALSE	NONE
ENSMUSG00000001416	-0.09819665611827219	7.373473657824014	1.961629510659131	0.18867403003600658	0.5715599203920673	2	0.05	FALSE	NONE
ENSMUSG00000001418	0.4935515156030158	1.2000652021045866	2.1242728076124444	0.17269057049254385	0.5564313005158238	2	0.05	FALSE	NONE
ENSMUSG00000001419	-0.1902500402107723	4.958716175229293	1.7599079254534906	0.21128735870185344	0.5955773772624102	2	0.05	FALSE	NONE
ENSMUSG00000001424	0.16996532881142454	6.125944913863231	2.155674148321708	0.16980865136927076	0.5549812516869083	2	0.05	FALSE	NONE
ENSMUSG00000001435	0.1798080143791839	1.2598358403832588	0.10687345237635032	0.7498152942444314	0.9164895658740227	2	0.05	FALSE	NONE
ENSMUSG00000001436	0.5021940480378044	3.1802242896299977	6.911960750338428	0.023293880856190368	0.3108047386225948	2	0.05	FALSE	NONE
ENSMUSG00000001440	0.04444005033106532	8.588031891051598	0.4113422158308001	0.5343107092377628	0.8191253255440711	2	0.05	FALSE	NONE
ENSMUSG00000001441	-0.04350394434607277	3.524471384959358	0.05080263983765767	0.8257693862364546	0.9453317394998615	2	0.05	FALSE	NONE
ENSMUSG00000001445	0.05268572208511271	5.081388698118694	0.12806816928667464	0.7271571273899988	0.9070119245011289	2	0.05	FALSE	NONE
ENSMUSG00000001467	-0.1654520673210486	2.6789928496596085	0.3808157193169711	0.5496184502566532	0.8269787322469933	2	0.05	FALSE	NONE
ENSMUSG00000001472	0.22902250547516478	7.4544601680757845	8.469049614573901	0.014066249125173068	0.28740329575889456	2	0.05	FALSE	NONE
ENSMUSG00000001473	0.17204939277842	8.294325487502885	5.576029506474878	0.037536246374137855	0.35186174464978937	2	0.05	FALSE	NONE
ENSMUSG00000001482	-0.2726606740753381	3.3979130093516035	2.7260519980971987	0.12670927534592602	0.503086475900471	2	0.05	FALSE	NONE
ENSMUSG00000001494	-0.21718508200009282	3.4150942504307094	0.9752627293752137	0.34441371541480925	0.7055844514662389	2	0.05	FALSE	NONE
ENSMUSG00000001517	0.1447325206893908	7.566401702632037	3.047897279082555	0.10842818107265813	0.47698869513036807	2	0.05	FALSE	NONE
ENSMUSG00000001518	0.42876687762423765	2.532855963465667	3.5519711229189896	0.08591904635750951	0.44697697089852373	2	0.05	FALSE	NONE
ENSMUSG00000001521	0.09457984956656736	6.878077404686319	1.6059887846162848	0.23100378160122823	0.6147658421790919	2	0.05	FALSE	NONE
ENSMUSG00000001524	-0.1380981398076805	2.1616374768595157	0.31053705253043223	0.5884137985703948	0.8417649184386373	2	0.05	FALSE	NONE
ENSMUSG00000001525	0.3704387079115036	7.417246699898385	22.01710953318477	6.428855778590704e-4	0.17286010735627855	2	0.05	FALSE	NONE
ENSMUSG00000001542	0.010224720796978604	4.93979703131993	0.007941764301599024	0.9305772143168	0.9794094098396217	2	0.05	FALSE	NONE
ENSMUSG00000001552	0.2151316508733468	4.621343110095681	1.5884493141127918	0.23340396395834767	0.6169888206139905	2	0.05	FALSE	NONE
ENSMUSG00000001555	0.6372665675489976	0.8917520088266389	1.7276595377496922	0.21522763226940916	0.5995133212282772	2	0.05	FALSE	NONE
ENSMUSG00000001569	-0.19619559828002786	4.950349144100645	2.64590537292322	0.13185136392128577	0.5104189514965335	2	0.05	FALSE	NONE
ENSMUSG00000001576	0.17620895508055895	4.633168067722193	0.9485715578575753	0.35083456718614314	0.7098231831781526	2	0.05	FALSE	NONE
ENSMUSG00000001604	-0.37114007935899296	6.324645195754337	21.59318545524717	6.923455105324871e-4	0.17286010735627855	2	0.05	FALSE	NONE
ENSMUSG00000001627	-0.011639047845708647	6.262006641755982	0.01700862638565282	0.8985704454201998	0.9697372970412672	2	0.05	FALSE	NONE
ENSMUSG00000001630	0.035440937182181734	5.761045285324368	0.11443996502021934	0.7414582792265999	0.913379442436782	2	0.05	FALSE	NONE
ENSMUSG00000001632	-0.12493735001581015	4.554211456122236	0.8890957923365093	0.36579716995952805	0.7213378263630523	2	0.05	FALSE	NONE
ENSMUSG00000001642	0.14983861336906132	7.522430813105635	4.618170297105922	0.054530609314308295	0.3883568072123771	2	0.05	FALSE	NONE
ENSMUSG00000001666	0.6445812367395288	2.5645782726669717	3.800338555399055	0.0769590713312899	0.42864489601515965	2	0.05	FALSE	NONE
ENSMUSG00000001674	0.09078033180662158	6.6125768135317635	1.2841426235474827	0.281018433501632	0.6558440965542124	2	0.05	FALSE	NONE
ENSMUSG00000001687	-0.015240828338126134	7.2813413352802225	0.04158151727033673	0.8421108000569685	0.9500306615400345	2	0.05	FALSE	NONE
ENSMUSG00000001707	0.09972161588870737	5.516205823290097	1.0571611145642028	0.32575255838538353	0.6894574050850949	2	0.05	FALSE	NONE
ENSMUSG00000001729	-0.11594729860396927	6.311458322799349	2.153194763660359	0.1700339382380077	0.5552990889595176	2	0.05	FALSE	NONE
ENSMUSG00000001739	-0.2992091555150107	3.2667632314737283	1.3586601399629055	0.268211097364462	0.6460960075584393	2	0.05	FALSE	NONE
ENSMUSG00000001751	0.7732273394765906	1.8416764856922156	3.729196992091376	0.0794029630228094	0.4348114275630358	2	0.05	FALSE	NONE
ENSMUSG00000001755	0.38422401952600976	4.474330159524769	9.467101592123711	0.010429405456022332	0.26817587823776	2	0.05	FALSE	NONE
ENSMUSG00000001761	1.286864984797651	1.5011010211950133	9.798759356176381	0.009477284719679142	0.2568998892748002	2	0.05	FALSE	NONE
ENSMUSG00000001763	0.04677584297270869	5.894760256257519	0.2232237028457171	0.6457495245893392	0.8718322158796195	2	0.05	FALSE	NONE
ENSMUSG00000001767	-0.15681849104528453	9.82390599744354	3.956124482061043	0.07192199112989282	0.41853466365112524	2	0.05	FALSE	NONE
ENSMUSG00000001768	-0.19829522306853808	3.7479142674648718	1.2792653912702083	0.281885995267756	0.6563241761403403	2	0.05	FALSE	NONE
ENSMUSG00000001774	-0.16827380524870797	5.62407801712963	2.7658470845388856	0.1242498108226517	0.5001900645462628	2	0.05	FALSE	NONE
ENSMUSG00000001783	-0.01991171800826484	6.349674875187957	0.04919655509095559	0.8284960424792163	0.9456245575011952	2	0.05	FALSE	NONE
ENSMUSG00000001785	0.27819307046150815	3.0388630623817225	1.34175795244753	0.2710442572237773	0.6476557729974778	2	0.05	FALSE	NONE
ENSMUSG00000001786	0.09028756632999128	5.1876074362227484	0.7985936720605732	0.3904823785057321	0.7370017172037394	2	0.05	FALSE	NONE
ENSMUSG00000001794	0.2924695726448815	4.59639978228273	3.98522152958308	0.07102647635592232	0.4164771027356117	2	0.05	FALSE	NONE
