id	WT_rep1	WT_rep2	WT_rep3	KO_rep1	KO_rep2	KO_rep3
ENSMUSG00000000325.16	15.0152423478884	16.55053706492776	17.376162162789793	13.018399269830532	12.290726515583806	12.337930994774474
ENSMUSG00000000326.13	2.2522863521832597	1.1139784562932145	0.9743642334274651	1.3221811758421633	0.9546195351909752	1.9192337102982515
ENSMUSG00000000339.14	11.136304741350562	11.458064121873063	12.098355898391025	14.645699178559347	16.22853209824658	15.353869682386012
ENSMUSG00000000340.10	10.010161565258933	11.458064121873063	12.42314397620018	18.510536461790288	17.063824191538682	16.998927148355943
ENSMUSG00000000346.9	74.45057664161331	56.49462171201302	48.961802729730124	49.73435346052445	53.10071164499799	64.29432929499143
ENSMUSG00000000365.9	196.07403965950934	196.5376276460171	201.93698737784214	137.91366726476718	138.4198326026914	157.51425236662078
ENSMUSG00000000374.8	97.72420228084033	100.41720084585977	89.72270649477908	108.8256813962396	112.88376003633282	101.85647476797149
ENSMUSG00000000378.15	12.888083015270876	12.412902798695818	11.854764840034159	12.001336826875022	14.915930237358987	16.17639841537098
ENSMUSG00000000384.15	10.635796663087616	12.572042578166277	9.094066178656341	11.391099361101716	11.694089306089445	10.967049773132867
ENSMUSG00000000399.10	45.045727043665195	51.561288548428784	47.6626504184935	49.632647216228904	51.19147257461604	43.594022848203146
ENSMUSG00000000416.16	11.136304741350562	13.686021034459491	14.37187244305511	32.34258568598523	34.36630326687511	45.37616843633724
ENSMUSG00000000420.15	86.58789753948977	69.70322340806113	75.0260459739148	75.36432702300331	71.47713769742427	75.80973155678095
ENSMUSG00000000439.9	84.33561118730651	78.45591127893638	71.5345741374664	80.65305172637197	87.34768746997423	84.44628325312307
ENSMUSG00000000440.12	29.15459555881664	39.46666530867388	35.88908259791163	24.7146173638189	20.04701023901048	26.32091945551888
ENSMUSG00000000441.17	242.3710368988319	270.3784853203102	247.08253019331468	289.35426502084266	301.4211182365504	295.15072701943825
ENSMUSG00000000486.13	1.1261431760916298	0.9548386768227553	1.623940389045775	2.135831130206572	1.193274418988719	2.8788505654473773
ENSMUSG00000000489.7	11.386558780482035	7.161290076170665	7.226534731253699	21.053192569179064	19.808355355212736	16.86183902619178
ENSMUSG00000000531.5	10.13528858482467	3.9784944867614804	6.4957615561831	5.797255924846409	5.01175255975262	6.031877375223076
ENSMUSG00000000532.11	112.86457164829447	103.7591362147394	106.36809548249828	178.1893400058054	190.92390703819504	153.26452057953182
ENSMUSG00000000538.18	125.37727360486814	117.76343680813982	118.14166330308014	85.94177642974061	87.10903258617648	78.82567024439248
ENSMUSG00000000544.14	6.881986076115516	4.933333163584235	5.521397322755636	6.204080902028613	5.250407443550364	5.894789253058915
ENSMUSG00000000552.10	32.65815210665727	27.212902289448525	25.9830462247324	25.73167980677441	32.6957190802909	32.48988495290612
ENSMUSG00000000555.8	1.2512701956573666	1.1139784562932145	1.623940389045775	3.051187328866531	4.41511535025826	3.29011493193986
ENSMUSG00000000563.17	47.673394454545665	44.39999847225812	49.93616696315758	43.631978802791394	49.520888388031835	44.96490406984475
ENSMUSG00000000568.15	120.37219282223866	162.16343528039792	182.61209674819742	162.2214596514039	157.27356842271317	142.70873517289144
ENSMUSG00000000581.8	3.3784295282748897	3.3419353688796436	2.679501641925529	3.458012306048735	3.460495815067285	2.467586198954895
ENSMUSG00000000594.7	2.5025403913147333	1.2731182357636737	0.7307731750705988	2.0341248859110204	1.9092390703819504	1.9192337102982515
ENSMUSG00000000600.15	18.643925915294762	17.027956403339136	18.91890553238328	16.171292842992614	21.717594425594687	17.273103392684266
ENSMUSG00000000605.9	2.7527944304462064	3.0236558099387247	4.790624147685037	7.5262620778707765	7.636956281527802	6.306053619551398
ENSMUSG00000000627.15	0.37538105869720995	0.4774193384113776	0.32478807780915503	1.3221811758421633	1.073946977089847	1.507969343805769
ENSMUSG00000000628.10	5.505588860892413	4.774193384113776	5.1966092449464805	4.3733685047086945	4.6537702340560045	3.975555542760664
ENSMUSG00000000631.20	207.8359794986886	259.87525987525987	270.22368073721697	167.51018435477255	145.2214967909271	171.4972408273652
ENSMUSG00000000701.8	20.771085247912286	18.619354198043727	10.230824450988383	15.561055377219308	14.915930237358987	18.09563212566923
ENSMUSG00000000711.3	27.527944304462064	26.73548295103715	27.850577672135042	37.224485412171674	39.61671071042547	30.022298753951222
ENSMUSG00000000730.13	97.09856718301165	95.80214724121645	105.96211038523683	121.23384320029683	118.73080468937754	121.04881187095401
ENSMUSG00000000731.15	8.383510310904356	7.956988973522961	9.337657237013207	8.84844325371294	7.398301397730058	7.402758596864685
ENSMUSG00000000732.9	136.76383238535016	124.60644732536956	110.4279464551127	101.40112556266438	105.24680375480501	105.96911843289632
ENSMUSG00000000738.18	10.385542623956143	8.27526853246388	8.119701945228876	9.662093208077348	10.73946977089847	10.00743291798374
ENSMUSG00000000739.14	4.504572704366519	3.9784944867614804	2.5171076030209516	3.559718550344286	3.579823256966157	3.7013792984323426
ENSMUSG00000000740.12	49.55029974803172	49.492471415312814	43.278011368069905	54.4128406981198	49.04357862043635	50.99678144506783
ENSMUSG00000000743.9	18.7690529348605	16.709676844398217	16.401797929362328	15.662761621514859	17.66046140103304	19.192337102982517
ENSMUSG00000000751.13	227.48092157050925	257.96558252161435	253.17230665223636	274.40344710939667	255.48005310548473	248.40367736145942
ENSMUSG00000000759.14	9.38452646743025	7.002150296700205	10.312021470440673	8.746737009417389	8.472248374819905	10.144521040147902
ENSMUSG00000000776.13	16.14138552398003	21.643010007982454	26.632622380350714	27.86751093698098	25.894054892055202	20.01486583596748
ENSMUSG00000000782.15	73.19930644595594	73.52257811535216	85.17567340545091	82.38205787939633	91.16616561073813	83.6237545201381
ENSMUSG00000000792.2	1.1261431760916298	0.4774193384113776	0.4059850972614438	1.1187686872510614	0.8352920932921033	1.2337930994774475
ENSMUSG00000000794.9	1.6266512543545766	1.1139784562932145	1.623940389045775	0.6102374657733062	0.3579823256966157	0.27417624432832166
ENSMUSG00000000804.14	87.96429475471287	83.23010466305017	90.85946476711112	70.48242729681687	64.91412839298631	67.99570859342377
ENSMUSG00000000811.13	74.32544962204757	87.52687870875256	89.07313033916077	62.44763399746833	56.68053490196415	61.14130248521573
ENSMUSG00000000823.16	97.22369420257738	82.75268532463879	92.07742005889546	125.81062419359662	138.65848748648915	116.38781571737255
ENSMUSG00000000826.16	50.050807826294665	38.67096641132159	37.02584087024368	46.47975364306682	50.475507923222814	40.715172282755766
ENSMUSG00000000827.18	126.25316274182829	140.0430059340041	133.4878999795627	124.69185550634556	135.55597399711849	129.41118732296783
ENSMUSG00000000861.15	1.7517782739203132	1.7505375741750513	1.1367582723320426	2.0341248859110204	1.193274418988719	2.0563218324624124
ENSMUSG00000000876.11	4.629699723932256	4.296774045702398	2.354713564116374	6.509199634915266	8.710903258617648	6.168965497387237
ENSMUSG00000000884.17	6.256350978286833	7.638709414582042	8.363293003585742	8.746737009417389	7.994938607224418	8.636551696342133
ENSMUSG00000000889.8	3.8789376065378365	1.591397794704592	1.1367582723320426	1.2204749315466124	0.5966372094943595	2.0563218324624124
ENSMUSG00000000902.13	75.076211739442	85.45806157563659	83.87652109421428	79.1274580619387	80.6653507236374	71.83417601402027
ENSMUSG00000000915.15	190.8187048377484	204.01719728112872	226.53968427188562	204.22613854546645	199.6348102968127	186.16566989893042
ENSMUSG00000000916.15	5.130207802195203	4.774193384113776	4.4658360698758814	4.4750747490042455	4.8924251178537475	5.209348642238112
ENSMUSG00000000934.9	2.7527944304462064	0.795698897352296	0.9743642334274651	1.1187686872510614	1.5512567446853347	2.467586198954895
ENSMUSG00000000948.16	2.0020323130517865	1.591397794704592	1.7863344279503526	0.6102374657733062	1.9092390703819504	0.822528732984965
ENSMUSG00000000958.10	2.127159332617523	1.2731182357636737	1.4615463501411976	1.6272999087288165	2.147893954179694	1.3708812216416084
ENSMUSG00000000959.7	23.398752658792755	17.98279508016189	15.346236676482576	21.358311302065715	26.37136465965069	19.466513347310837
ENSMUSG00000000976.13	85.46175436339814	75.2731156895272	78.67991184926781	123.1662618419123	118.13416747988317	125.298543658043
ENSMUSG00000001016.12	32.28277104796006	42.490321118612606	36.61985577298223	47.39510984172678	44.031826060683734	38.933026694621674
ENSMUSG00000001017.15	41.54217049582457	35.010751483501025	37.43182596750512	34.478416816191796	40.21334791991983	34.27203054104021
ENSMUSG00000001018.15	15.140369367454136	12.412902798695818	11.529976762225003	16.883236553061472	15.75122233065109	14.394252827236887
ENSMUSG00000001034.17	7.132240115246989	6.524730958288828	5.683791361660213	11.696218093988369	13.364673492673653	11.78957850611783
ENSMUSG00000001036.17	520.0278933152016	533.1182612260384	468.50680223970613	574.5385740255678	562.628888553181	582.3503429533552
ENSMUSG00000001039.12	15.766004465282819	13.049461916577656	9.662445314822362	16.171292842992614	18.13777116862853	17.136015270520105
ENSMUSG00000001052.15	97.47394824170885	83.70752400146155	81.84659560790706	88.0776075599472	94.38800654200767	84.85754761961556
ENSMUSG00000001054.9	8.25838329133862	5.4107525019956135	6.170973478373946	7.221143344984123	11.097452096595086	10.00743291798374
ENSMUSG00000001056.3	30.155611715342534	28.486020525212197	29.555715080633107	34.885241793374	38.78141861713337	33.31241368589108
ENSMUSG00000001062.18	51.05182398282056	47.90107362060822	55.37636726646093	64.27834639478824	67.65865955666037	57.98827567544003
ENSMUSG00000001065.15	27.778198343593537	30.07741831991679	29.230927002823954	25.426561073887758	25.65540000825746	28.377241287981292
ENSMUSG00000001082.12	11.887066858744982	7.320429855641123	6.739352614539967	8.543324520826287	12.171399073684935	10.829961650968706
ENSMUSG00000001089.14	324.5794887535209	338.0128915952554	386.091827495633	384.0427784600007	345.57227173913304	301.86804500548214
ENSMUSG00000001098.15	103.73029921999569	104.39569533262124	108.47921798825777	79.43257679482535	76.36956281527802	76.22099592327342
ENSMUSG00000001100.10	15.640877445717082	14.640859711282246	15.752221773744019	17.086649041652574	18.973063261920633	16.86183902619178
ENSMUSG00000001103.7	111.9886825113343	105.66881356838492	84.68849128873717	80.95817045925862	64.79480095108744	112.13808393028356
ENSMUSG00000001105.15	13.889099171796769	15.436558608634543	15.02144859867342	17.290061530243676	19.211718145718375	16.998927148355943
ENSMUSG00000001120.15	47.04775935671698	43.445159795435366	47.094271282327476	84.82300774248957	79.8300586303453	82.11578517633234
ENSMUSG00000001123.15	1.1261431760916298	1.9096773536455105	1.2991523112366201	1.4238874201377145	1.4319293027864628	1.0967049773132866
ENSMUSG00000001138.13	4.004064626103573	3.6602149278205616	3.8162599142575715	4.983605970482	8.710903258617648	5.483524886566434
ENSMUSG00000001143.13	23.8992607370557	26.576343171566688	24.84628795240036	18.00200524031253	17.063824191538682	18.36980836999755
ENSMUSG00000001150.7	373.7544074428554	387.50536301056815	379.59606593944994	476.6971670132477	481.84421038764475	443.6171633232245
ENSMUSG00000001151.10	1032.7984194955905	1329.6128574756867	1410.8794100029695	783.1380810757429	828.9677388714631	670.7721817492389
ENSMUSG00000001156.9	263.2672491663099	274.1978400276012	252.36033645771346	224.87250613746332	245.21789310218176	238.3962444434757
ENSMUSG00000001157.13	103.10466412216701	95.32472790280507	92.80819323396605	102.21477551702878	97.96782979897382	104.73532533341887
ENSMUSG00000001158.13	133.38540285707526	145.29461865652925	158.9025670681291	137.1000173104028	138.777814928388	132.42712601057937
ENSMUSG00000001166.17	601.8609641111933	573.0623458731236	507.48137157680475	687.9410364151072	707.4924030184116	708.4714153443832
ENSMUSG00000001168.16	332.08710992746506	281.83654944218324	265.43305658953193	249.07859227980447	258.8212214786532	279.2485048483956
ENSMUSG00000001175.14	484.9923278367953	519.4322401915789	560.0970401818878	735.5395587454251	648.305991836571	682.4246721331926
ENSMUSG00000001211.15	19.39468803268918	20.529031551689236	20.9488310186905	21.154898813474613	20.64364744850484	21.111570813280768
ENSMUSG00000001227.12	1.0010161565258933	0.9548386768227553	0.24359105835686629	1.6272999087288165	0.8352920932921033	1.0967049773132866
ENSMUSG00000001228.14	1038.9296434543114	1115.4107143084486	1154.7840106504507	1220.98346276809	1225.3735008595156	1076.690111477319
ENSMUSG00000001229.9	16.76702062180871	15.277418829164084	15.67102475429173	22.88390496649898	20.882302332302583	23.853333256563985
ENSMUSG00000001240.13	0.5005080782629466	2.06881713311597	1.380349330688909	8.84844325371294	7.398301397730058	3.5642911762681817
ENSMUSG00000001247.16	41.54217049582457	45.673116708021794	43.359208387522195	52.58212830079988	47.49232187575102	47.84375463529213
ENSMUSG00000001270.9	126.75367082009123	122.37849041278314	122.03912023679	261.18163535097506	275.0497535768997	223.316551005418
ENSMUSG00000001280.13	99.3508535351949	102.48601797897572	120.25278580883965	121.33554944459237	117.29887538659108	107.88835214319457
ENSMUSG00000001285.12	7.132240115246989	5.092472943054695	6.170973478373946	6.102374657733062	9.784850235707495	8.499463574177971
ENSMUSG00000001288.15	1.2512701956573666	1.9096773536455105	2.5983046224732402	2.5426561073887757	1.6705841865842066	2.467586198954895
ENSMUSG00000001289.12	60.436350450250806	62.38279355242001	63.90205430895125	81.56840792503192	74.81830607059268	63.471800562006464
ENSMUSG00000001300.16	132.00900564185218	145.77203799494063	146.15463501411978	83.0940015894652	88.89894421465956	82.38996142066065
ENSMUSG00000001305.5	20.89621226747802	21.006450890100616	24.602696894043493	19.527598904745798	20.404992564707094	18.09563212566923
ENSMUSG00000001323.17	5.25533482176094	4.933333163584235	2.8418956808301066	4.271662260413144	4.8924251178537475	5.346436764402273
ENSMUSG00000001348.15	4.12919164566931	4.296774045702398	2.8418956808301066	5.89896216914196	6.563009304437955	4.249731787088986
ENSMUSG00000001349.5	28.278706421856484	30.713977437798626	24.521499874591203	10.577449406737307	10.02350511950524	11.104137895297027
ENSMUSG00000001366.14	22.02235544356965	19.73333265433694	17.70095024059895	21.866842523543472	20.64364744850484	20.151953958131642
ENSMUSG00000001376.17	135.88794324839	136.86021034459492	142.3383750998622	124.59014926205	111.57115817544522	131.19333291110192
ENSMUSG00000001380.6	16.14138552398003	17.82365530069143	17.132571104432927	25.62997356247886	25.416745124459716	21.934099546265735
ENSMUSG00000001383.8	82.08332483512325	111.39784562932145	131.29558045435093	105.46937533448641	97.72917491517609	99.93724105767325
ENSMUSG00000001403.13	53.30411033500381	55.858062594131184	48.3934235935641	74.04214584716115	77.20485490857011	82.11578517633234
ENSMUSG00000001415.10	17.768036778334604	14.32258015234133	18.35052639621726	22.171961256430123	23.38817861217889	17.958544003505068
ENSMUSG00000001416.13	166.41893602242976	182.69246683208718	168.56501238295147	179.0029899601698	177.67856098742027	151.6194631135619
ENSMUSG00000001418.13	2.2522863521832597	1.2731182357636737	1.623940389045775	2.3392436187976737	4.176460466460517	1.9192337102982515
ENSMUSG00000001419.17	28.02845238272501	36.76128905767608	34.752324325579586	12.611574292648328	14.4386204697635	14.80551719372937
ENSMUSG00000001424.14	56.93279390241018	73.68171789482261	67.55592018430424	53.09065952227764	51.072145132717175	43.0456703595465
ENSMUSG00000001435.15	3.253302508709153	1.591397794704592	1.380349330688909	1.5255936644332655	2.8638586055729256	3.427203054104021
ENSMUSG00000001436.15	8.25838329133862	7.797849194052501	6.252170497826234	13.526930491308287	14.319293027864628	17.136015270520105
ENSMUSG00000001440.5	355.48586258625784	384.32256742115896	404.19876283349345	504.0561467287509	467.76357224357787	442.79463459023947
ENSMUSG00000001441.13	10.51066964352188	11.617203901343522	12.341946956747892	18.917361438972492	15.273912563055603	14.120076582908565
ENSMUSG00000001445.10	37.91348692841821	36.76128905767608	25.820652185827825	42.41150387124478	46.299047456762295	45.37616843633724
ENSMUSG00000001467.5	5.380461841326676	5.888171840406991	8.119701945228876	5.492137191959755	5.847044653044723	4.5239080314173075
ENSMUSG00000001472.17	168.54609535504727	167.25590822345262	151.83842637578	138.7273172191316	143.31225772054515	154.36122555684508
ENSMUSG00000001473.6	318.32313777523404	301.5698820965202	271.76642410681046	364.718592043846	347.60083825141385	383.02421332666535
ENSMUSG00000001482.15	11.636812819613509	11.617203901343522	10.961597626058982	8.136499543644081	6.205026978741339	8.362375452013811
ENSMUSG00000001494.6	14.014226191362505	12.572042578166277	7.957307906324298	17.086649041652574	16.705841865842068	17.273103392684266
ENSMUSG00000001497.18	0.8758891369601566	0.1591397794704592	0	2.2375373745021228	1.7899116284830785	1.7821455881340909
ENSMUSG00000001517.14	183.06082962467272	178.07741322744386	182.12491463148368	187.7497269695872	203.4532884375766	188.9074323422136
ENSMUSG00000001518.12	5.130207802195203	3.6602149278205616	5.2778062643987695	5.797255924846409	7.51762883962893	6.58022986387972
ENSMUSG00000001521.12	115.11685800047772	118.08171636708073	110.10315837730356	77.39845190891434	74.93763351249156	81.01908019901906
ENSMUSG00000001524.14	4.87995376306373	5.092472943054695	3.735062894805283	6.204080902028613	6.801664188235698	4.386819909253147
ENSMUSG00000001525.10	160.03745802457718	150.38709159958395	139.65887345793666	90.51855742304042	102.26361770733322	112.54934829677605
ENSMUSG00000001542.7	31.78226296969711	28.963439863623577	30.85486739186973	26.443623516843267	27.56463907863941	27.143448188503843
ENSMUSG00000001552.14	29.279722578382376	19.574192874866483	19.406087649097014	28.986279624232044	33.65033861548188	31.39317997559283
ENSMUSG00000001555.10	2.3774133717489967	0.9548386768227553	0.6495761556183101	1.9324186416154696	1.4319293027864628	0.9596168551491258
ENSMUSG00000001569.10	29.780230656645326	32.62365479144414	36.376264714625364	48.51387852897784	50.117525597526196	41.674789137904895
ENSMUSG00000001576.14	30.405865754474007	21.483870228511993	18.188132357312682	38.953491565196046	39.4973832685266	34.54620678536853
ENSMUSG00000001604.14	89.0904379308045	89.43655606239807	93.78255746739352	95.09533841634021	94.2686791001088	92.26030621648025
ENSMUSG00000001627.12	80.5818006003344	74.63655657164537	76.81238040186517	118.08094962713474	109.18460933746779	111.58973144162691
ENSMUSG00000001630.13	60.436350450250806	49.333331635842356	51.3165162938465	82.8905891008741	85.55777584149115	74.5759384573035
ENSMUSG00000001632.16	23.148498619661282	22.916128243746126	26.957410458159867	26.341917272547718	28.638586055729256	24.538773867384787
ENSMUSG00000001642.18	180.05778115509506	180.78278947844166	165.47952564376448	294.1344585027336	299.8698614918651	282.67570790249965
ENSMUSG00000001666.8	7.132240115246989	3.182795589409184	3.1666837586392615	4.6784872375953475	2.8638586055729256	6.717317986043881
ENSMUSG00000001674.11	96.97344016344591	96.43870635909828	92.4022081367046	101.80795053984659	94.38800654200767	95.41333302625594
ENSMUSG00000001687.15	145.02221567668877	165.98278998768896	160.93249255443632	115.23317478685932	129.23161957647827	128.58865858998286
ENSMUSG00000001707.8	45.42110810236241	44.081718913317204	43.359208387522195	36.91936667928503	38.42343629143675	38.24758608380087
ENSMUSG00000001729.14	80.2064195416372	85.29892179616614	83.47053599695285	96.11240085929572	101.30899817214224	89.38145565103287
ENSMUSG00000001739.14	15.140369367454136	9.070967429816175	7.470125789610566	1.5255936644332655	2.0285665122808223	1.9192337102982515
ENSMUSG00000001751.9	3.8789376065378365	2.227956912586429	1.5427433695934865	7.93308705505298	6.085699536842467	4.249731787088986
ENSMUSG00000001755.12	19.269561013123447	18.619354198043727	19.64967870745388	31.223816998734165	32.93437396408864	27.82888879932465
ENSMUSG00000001761.7	2.5025403913147333	0.795698897352296	1.2179552917843313	0.9153561986599592	1.193274418988719	1.7821455881340909
ENSMUSG00000001763.14	65.1911771937488	55.53978303519026	55.45756428591322	39.56372903096935	41.28729489700968	45.37616843633724
ENSMUSG00000001767.5	862.5005458666228	987.6214713936698	1036.5611503279183	990.1102882171892	943.4027556524812	917.942066011221
ENSMUSG00000001768.16	16.391639563111504	13.686021034459491	12.747932054009334	11.79792433828392	13.364673492673653	11.378314139625349
ENSMUSG00000001774.8	52.5533482176094	49.81075097425373	54.402003033033466	35.59718550344286	37.58814419814465	37.425057350815905
ENSMUSG00000001783.3	75.4515927981392	81.79784664781603	89.88510053368366	84.82300774248957	86.51239537668212	76.22099592327342
ENSMUSG00000001785.13	9.009145408733039	7.479569635111583	5.602594342207924	13.120105514126083	13.006691166977037	13.02337160559528
ENSMUSG00000001786.14	34.535057400143316	35.16989126297148	36.213870675720784	28.172629669867636	30.07051535851572	33.03823744156276
ENSMUSG00000001794.13	23.52387967835849	18.937633756984646	22.32918034937941	18.408830217494735	19.45037302951612	22.89371640141486
ENSMUSG00000001819.4	1.0010161565258933	2.5462364715273473	1.9487284668549303	2.0341248859110204	0.8352920932921033	0.4112643664924825
ENSMUSG00000001829.17	76.4526089546651	86.41290025245935	83.55173301640514	73.02508340420565	67.77798699855924	61.82674309603654
ENSMUSG00000001833.17	162.66512543545767	170.91612315127318	187.40272089588245	153.77984137487314	161.09204656347706	163.95739410833636
ENSMUSG00000001844.10	3.628683567406363	4.13763426623194	3.735062894805283	4.5767809932997965	3.460495815067285	4.5239080314173075
ENSMUSG00000001847.14	175.92858950942573	162.00429550092747	147.37259030590408	146.96552300707123	148.6819926059944	152.16781560221852
ENSMUSG00000001855.15	774.2859970727784	727.9053512978804	634.5547070196367	785.375618450245	817.870286774868	842.5435988209325
ENSMUSG00000001870.15	1.1261431760916298	0.6365591178818368	0.32478807780915503	1.3221811758421633	1.312601860887591	1.0967049773132866
ENSMUSG00000001891.16	12.637828976139403	14.00430059340041	11.935961859486447	7.017730856393021	8.710903258617648	8.362375452013811
ENSMUSG00000001909.16	23.398752658792755	21.643010007982454	21.841998232665677	28.57945464704984	32.09908187079654	25.498390722533916
ENSMUSG00000001910.4	116.7435092548323	132.40429651942208	144.4494976056217	135.16759866878732	139.85176190547787	144.35379263886136
ENSMUSG00000001911.16	14.514734269625452	8.11612875299342	12.017158878938735	3.8648372832309392	3.699150698865029	4.660996153581468
ENSMUSG00000001942.8	24.274641795752913	24.03010670003934	23.38474160225916	26.748742249729922	27.922621404336024	24.40168574522063
ENSMUSG00000001948.10	16.89214764137445	15.118279049693625	17.457359182242083	13.526930491308287	11.336106980392831	10.967049773132867
ENSMUSG00000001983.7	3.1281754891434166	3.3419353688796436	3.4914718364484165	3.356306061753184	3.818478140763901	4.93517239790979
ENSMUSG00000001995.9	145.27246971582025	140.52042527241548	144.4494976056217	95.90898837070462	100.83168840454675	107.20291153237378
ENSMUSG00000001998.15	25.651039010976014	29.59999898150541	28.418956808301065	37.93642912224053	37.349489314346904	33.17532556372692
ENSMUSG00000001999.15	23.398752658792755	13.526881254989032	14.37187244305511	11.187686872510612	14.796602795460116	11.515402261789509
ENSMUSG00000002017.9	64.94092315461732	63.65591178818369	69.91063374842062	75.87285824448107	83.6485367711092	61.552566851708214
ENSMUSG00000002020.15	9.885034545693197	11.617203901343522	9.094066178656341	7.7296745664618784	6.92099163013457	8.499463574177971
ENSMUSG00000002028.13	6.506605017418306	29.759138760975873	31.585640566940327	8.441618276530736	7.994938607224418	8.08819920768549
ENSMUSG00000002031.12	86.7130245590555	96.91612569750966	93.9449515062981	84.21277027671626	91.88213026213137	105.28367782207552
ENSMUSG00000002043.17	2.7527944304462064	2.06881713311597	2.029925486307219	3.254599817457633	2.0285665122808223	2.1934099546265733
ENSMUSG00000002052.6	402.53362194297483	477.5784781908481	556.4431743065348	430.3191196144764	397.0023991975468	354.64697203868405
ENSMUSG00000002055.9	77.20337107205951	82.43440576569787	85.66285552216463	114.41952483249491	114.19636189722041	112.96061266326852
ENSMUSG00000002058.13	2.0020323130517865	1.591397794704592	2.4359105835686625	1.0170624429555102	1.5512567446853347	0.5483524886566433
